id	startnum	endnum	textname	author	genre	year	Voice	IO	DO	To	Order
430548	3056	3082	Applied Idealism	Theodore Roosevelt	MAG	1913	Active	Pronoun	Noun	NoTo	DatAcc
5228	67132	67158	Otherwise Phyllis		FIC	1913	Active	Pronoun	Noun	NoTo	DatAcc
13925	12185	12190	Romance	"Sheldon, Edward, 1886-1946"	FIC	1913	Active	Pronoun	Pronoun	To	AccDat
4764	82516	82571	A Small Boy and Others		FIC	1913	Active	NA	NA	NA	NA
436393	2623	2638	Atonement	Josiah Royce	MAG	1913	Active	Pronoun	Noun	NoTo	DatAcc
430540	802	855	My Quest in the Arctic	Vilhjalmur Stefansson	MAG	1913	Active	Pronoun	Noun	NoTo	DatAcc
761343	51941	51977	The Every-day Life of Abraham Lincoln A Narrative And Descriptive Biography With Pen-Pictures And	"Browne, Francis F. (Francis Fisher), 1843-1913"	NF	1913	Active	NA	NA	NA	NA
698	81312	81363	T. Tembarom		FIC	1913	Active	Pronoun	Noun	NoTo	DatAcc
487160	3653	3679	Editorials		MAG	1913	Active	Pronoun	Noun	NoTo	DatAcc
14624	20779	20806	Nowadays: A Contemporaneous Comedy	"Middleton, George, 1880-1967"	FIC	1914	Active	Pronoun	Noun	NoTo	DatAcc
680962	451	458	GETS FOUR JOBS IN THREE HOURS; School Teacher Seeks Answer to Query.'Why So Many Idle Men?' THINKS HE HAS SOLUTION		NEWS	1914	Active	Pronoun	Noun	NoTo	DatAcc
13916	7105	7109	Thirst	"O'Neill, Eugene Gladstone, 1888-1953"	FIC	1914	Active	Pronoun	Pronoun	To	AccDat
2992	36872	36878	The Land of Promise		FIC	1914	Active	Pronoun	Noun	NoTo	DatAcc
3457	16975	17013	Ade's Fables		FIC	1914	Active	Pronoun	Noun	NoTo	DatAcc
2992	734	753	The Land of Promise		FIC	1914	Active	Pronoun	Noun	NoTo	DatAcc
681528	701	711	DR. HADLEY OPPOSES THIRD YALE COLLEGE; Says Proposal Does Not Meet 	CYRUS C. ADAMS. Member of 	NEWS	1914	Active	NA	NA	NA	NA
436004	7435	7441	A prophet of the soul	John Burroughs	MAG	1914	Active	Pronoun	Noun	NoTo	DatAcc
771682	35851	35895	Psychology and Social Sanity	"Mnnsterberg, Hugo, 1863-1916"	NF	1914	Active	NA	NA	NA	NA
2826	39223	39242	On With Torchy		FIC	1914	Active	Pronoun	Noun	NoTo	DatAcc
145	13031	13053	Penrod	"Tarkington, Booth, 1869-1946"	FIC	1914	Active	Pronoun	Noun	NoTo	DatAcc
681107	2448	2458	"MAYOR'S ASSAILANT HELD IN $25,000 BAIL; Whitman Will Ask for Alienists and Hopes to Send Assassin Swiftly to Matteawan"	"MARTIN H. DONOHOE,Special Correspondent of "	NEWS	1914	Active	Pronoun	Noun	NoTo	DatAcc
2615	8992	9025	Diane of the Green Van		FIC	1914	Active	Pronoun	Noun	NoTo	DatAcc
771101	5929	5944	The Price of a Soul	"Bryan, William Jennings, 1860-1925"	NF	1914	Active	NA	NA	NA	NA
2788	26877	26899	The Moving Picture Girls Under the Palms Or Lost in the Wilds of Florida		FIC	1914	Active	Pronoun	Noun	NoTo	DatAcc
13916	8556	8563	Thirst	"O'Neill, Eugene Gladstone, 1888-1953"	FIC	1914	Active	Pronoun	Noun	NoTo	DatAcc
145	14964	14982	Penrod	"Tarkington, Booth, 1869-1946"	FIC	1914	Active	NA	NA	NA	NA
771682	27535	27610	Psychology and Social Sanity	"Mnnsterberg, Hugo, 1863-1916"	NF	1914	Active	Pronoun	Noun	NoTo	DatAcc
435933	1233	1302	Adventures in American diplomacy	Frederick Trevor Hill	MAG	1914	Active	Pronoun	Noun	NoTo	DatAcc
5125	13303	13316	Winning the Wilderness		FIC	1914	Active	Pronoun	Noun	NoTo	DatAcc
3474	61434	61470	The Wonder Island Boys: The Mysteries of the Caverns		FIC	1914	Active	NA	NA	NA	NA
3457	11139	11158	Ade's Fables		FIC	1914	Active	Pronoun	Noun	NoTo	DatAcc
2992	32208	32224	The Land of Promise		FIC	1914	Active	Pronoun	Noun	NoTo	DatAcc
1587	46854	46874	The Long Chance		FIC	1914	Active	Pronoun	Noun	NoTo	DatAcc
14624	2507	2527	Nowadays: A Contemporaneous Comedy	"Middleton, George, 1880-1967"	FIC	1914	Active	Pronoun	Noun	NoTo	DatAcc
13907	749	762	The Sniper	"O'Neill, Eugene Gladstone, 1888-1953"	FIC	1915	Active	NA	NA	NA	NA
1222	63799	63809	The Landloper		FIC	1915	Active	Pronoun	Noun	NoTo	DatAcc
3120	50562	50605	The Boss of the Lazy Y		FIC	1915	Active	NA	NA	NA	NA
1222	47274	47291	The Landloper		FIC	1915	Active	NA	NA	NA	NA
14272	3154	3175	Finger of God	"Wilde, Percival, 1887-1953"	FIC	1915	Active	Pronoun	Noun	NoTo	DatAcc
1222	8207	8216	The Landloper		FIC	1915	Active	Pronoun	Noun	NoTo	DatAcc
3458	53096	53106	The Eagle of the Empire A Story of Waterloo		FIC	1915	Active	Pronoun	Noun	NoTo	DatAcc
435134	3047	3078	Drink reform in Europe	John Koren	MAG	1915	Active	NA	NA	NA	NA
435383	4304	4325	The house on Henry Street: V. The youth of our neighborhood	Lillian D Wald	MAG	1915	Active	Pronoun	Noun	NoTo	DatAcc
3120	57912	57935	The Boss of the Lazy Y		FIC	1915	Active	Pronoun	Noun	NoTo	DatAcc
3458	26775	26780	The Eagle of the Empire A Story of Waterloo		FIC	1915	Active	Pronoun	Noun	NoTo	DatAcc
3013	6067	6110	Police!!!		FIC	1915	Active	Pronoun	Noun	NoTo	DatAcc
1222	9592	9597	The Landloper		FIC	1915	Active	Pronoun	Noun	NoTo	DatAcc
5759	76830	76861	The Harbor of Doubt		FIC	1915	Active	Pronoun	Noun	NoTo	DatAcc
3311	42897	42904	Good Cheer Stories Every Child Should Know		FIC	1915	Active	Pronoun	Noun	NoTo	DatAcc
3458	26781	26814	The Eagle of the Empire A Story of Waterloo		FIC	1915	Active	Pronoun	Noun	NoTo	DatAcc
14604	4941	4947	Possession	"Middleton, George, 1880-1967"	FIC	1915	Active	Pronoun	Noun	NoTo	DatAcc
435434	2065	2130	The house on Henry Street: III. Education and the child	Lillian D Wald	MAG	1915	Active	NA	NA	NA	NA
14513	37195	37236	Hit-the-Trail-Holiday	"Cohan, George Michael, 1878-1942"	FIC	1915	Active	Pronoun	Noun	NoTo	DatAcc
435304	4882	4920	Adventures in philosophy	Ellwood Hendrick	MAG	1915	Active	NA	NA	NA	NA
14607	4219	4224	Circles	"Middleton, George, 1880-1967"	FIC	1915	Active	Pronoun	Noun	NoTo	DatAcc
3120	77182	77185	The Boss of the Lazy Y		FIC	1915	Active	NA	NA	NA	NA
487182	8224	8229	A Budget of Letters		MAG	1915	Active	NA	NA	NA	NA
16225	24464	24489	"Birth of a Nation, The"		FIC	1915	Active	Pronoun	Noun	NoTo	DatAcc
1982	66382	66407	L.P.M. : the end of the Great War		FIC	1915	Active	Pronoun	Noun	NoTo	DatAcc
466531	4228	4264	Kitchener—England's man of iron	"Susan Mary Elizabeth Stewart-Mackenzie, Lady Jeune"	MAG	1916	Active	Pronoun	Noun	NoTo	DatAcc
3504	83545	83604	Under the Country Sky		FIC	1916	Active	NA	NA	NA	NA
2948	47323	47337	Betty at Fort Blizzard		FIC	1916	Active	NA	NA	NA	NA
448406	1003	1043	The second-rate man in politics	Meredith Nicholson	MAG	1916	Active	NA	NA	NA	NA
444472	4492	4555	The deserted temple	Margaret Sherwood	MAG	1916	Active	NA	NA	NA	NA
430676	49	110	The 'Distinction' of Longfellow	John L. Hervey	MAG	1916	Active	Pronoun	Noun	NoTo	DatAcc
14623	12766	12783	The Road Together: A Contemporaneous Drama in Four Acts	"Middleton, George, 1880-1967"	FIC	1916	Active	Pronoun	Noun	NoTo	DatAcc
3612	3951	3958	A Voice in the Wilderness		FIC	1916	Active	Pronoun	Pronoun	To	AccDat
466568	2865	2898	Fitting the man to the job	Burton Jesse Hendrick	MAG	1916	Active	NA	NA	NA	NA
448406	217	257	The second-rate man in politics	Meredith Nicholson	MAG	1916	Active	NA	NA	NA	NA
682583	2026	2074	ARREST HUNDREDS IN FIGHT TO CHECK INFANT PARALYSIS; Courts in Manhattan and 	PHILIP GIBBS.Special Cable to 	NEWS	1916	Active	Pronoun	Noun	NoTo	DatAcc
3028	50581	50619	From the Housetops		FIC	1916	Active	Pronoun	Noun	NoTo	DatAcc
3504	67701	67725	Under the Country Sky		FIC	1916	Active	Pronoun	Noun	NoTo	DatAcc
3028	34271	34295	From the Housetops		FIC	1916	Active	NA	NA	NA	NA
430720	2501	2566	Switzerland and the War	Sanford Griffith	MAG	1916	Active	NA	NA	NA	NA
682175	1198	1204	BULL MOOSE CHIEFS ALL FOR ROOSEVELT; Acclaim Him at Their Chicago Meeting as 	Baron KURT VON REDEN.Special Cable to 	NEWS	1916	Active	NA	NA	NA	NA
14623	9020	9033	The Road Together: A Contemporaneous Drama in Four Acts	"Middleton, George, 1880-1967"	FIC	1916	Active	NA	NA	NA	NA
2945	56911	56934	"Told in a French Garden August, 1914"		FIC	1916	Active	NA	NA	NA	NA
14623	23766	23795	The Road Together: A Contemporaneous Drama in Four Acts	"Middleton, George, 1880-1967"	FIC	1916	Active	NA	NA	NA	NA
430733	3155	3204	The Democratic Record	William Howard Taft	MAG	1916	Active	Pronoun	Noun	NoTo	DatAcc
444578	6169	6183	Radical's progress	Anonymous	MAG	1916	Active	Pronoun	Noun	NoTo	DatAcc
444539	417	466	A soldier of 'The Legion'	E Morlae	MAG	1916	Active	Pronoun	Noun	NoTo	DatAcc
773633	551	580	The Stars and Their Mysteries	Charles R. Gibbons	NF	1916	Active	Pronoun	Noun	NoTo	DatAcc
430692	3238	3242	Germany in Retreat—Rumania	Frank H. Simonds	MAG	1916	Active	NA	NA	NA	NA
14623	15997	16022	The Road Together: A Contemporaneous Drama in Four Acts	"Middleton, George, 1880-1967"	FIC	1916	Active	Pronoun	Noun	NoTo	DatAcc
13495	19003	19009	Mother Carey's Chickens	"Crothers, Rachel, 1878(?)-1958"	FIC	1917	Active	NA	NA	NA	NA
749170	5972	5987	Library Work with Children	"Hazeltine, Alice Isabel, 1878-1959"	NF	1917	Active	Pronoun	Noun	NoTo	DatAcc
776	127379	127399	The Rise of David Levinsky		FIC	1917	Active	Pronoun	Noun	NoTo	DatAcc
776	80001	80043	The Rise of David Levinsky		FIC	1917	Active	Pronoun	Noun	NoTo	DatAcc
776	179343	179389	The Rise of David Levinsky		FIC	1917	Active	Pronoun	Noun	NoTo	DatAcc
387	127551	127599	The Adventures of Jimmie Dale		FIC	1917	Active	NA	NA	NA	NA
3224	18815	18857	Tom Slade at Temple Camp		FIC	1917	Active	Pronoun	Pronoun	To	AccDat
4598	20206	20216	Barbarians	"Chambers, Robert W. (Robert William), 1865-1933"	FIC	1917	Active	NA	NA	NA	NA
466710	3958	4001	Mark Twain's letters	Albert Bigelow Paine	MAG	1917	Active	NA	NA	NA	NA
2199	26189	26213	Laughing Bill Hyde and Other Stories	"Beach, Rex Ellingwood, 1877-1949"	FIC	1917	Active	Pronoun	Noun	NoTo	DatAcc
14019	21181	21196	The Iron Cross	"Rice, Elmer Leopold, 1892-1967"	FIC	1917	Active	Noun	Pronoun	To	AccDat
4598	54902	54910	Barbarians	"Chambers, Robert W. (Robert William), 1865-1933"	FIC	1917	Active	Pronoun	Noun	NoTo	DatAcc
387	73721	73745	The Adventures of Jimmie Dale		FIC	1917	Active	NA	NA	NA	NA
2199	24600	24636	Laughing Bill Hyde and Other Stories	"Beach, Rex Ellingwood, 1877-1949"	FIC	1917	Active	Pronoun	Noun	NoTo	DatAcc
776	135116	135138	The Rise of David Levinsky		FIC	1917	Active	NA	NA	NA	NA
14066	24159	24170	Why Marry?	"Williams, Jesse Lynch, 1871-1929"	FIC	1917	Active	NA	NA	NA	NA
776	82503	82529	The Rise of David Levinsky		FIC	1917	Active	Pronoun	Noun	NoTo	DatAcc
2199	55798	55825	Laughing Bill Hyde and Other Stories	"Beach, Rex Ellingwood, 1877-1949"	FIC	1917	Active	NA	NA	NA	NA
776	138545	138596	The Rise of David Levinsky		FIC	1917	Active	NA	NA	NA	NA
2619	20913	20930	Red Pepper's Patients With an Account of Anne Linton's Case in Particular		FIC	1917	Active	Pronoun	Noun	NoTo	DatAcc
2151	27363	27413	There's Pippins and Cheese to Come	"Brooks, Charles S. (Charles Stephen), 1878-1934"	FIC	1917	Active	Pronoun	Noun	NoTo	DatAcc
2997	61218	61242	Sunny Slopes		FIC	1917	Active	Pronoun	Noun	NoTo	DatAcc
387	114924	114944	The Adventures of Jimmie Dale		FIC	1917	Active	Pronoun	Noun	NoTo	DatAcc
16076	9748	9762	Weavers of Life		FIC	1917	Active	Noun	Pronoun	To	AccDat
466615	3129	3170	At the sign of the dollar	Lorin Fuller Deland	MAG	1917	Active	NA	NA	NA	NA
992	35255	35279	The American Spirit in Literature : a chronicle of great interpreters		FIC	1918	Active	Pronoun	Noun	NoTo	DatAcc
3115	16921	16933	Jane Allen: Right Guard		FIC	1918	Active	NA	NA	NA	NA
3289	12007	12025	My Ántonia		FIC	1918	Active	Pronoun	Noun	NoTo	DatAcc
5728	65851	65891	"Philo Gubb, Correspondence-School Detective"	"Butler, Ellis Parker,  1869-1937"	FIC	1918	Active	Pronoun	Noun	NoTo	DatAcc
755585	12562	12575	The Glory of the Trenches	"Dawson, Coningsby, 1883-1959"	NF	1918	Active	Noun	Pronoun	To	AccDat
486116	1083	1108	"Chemist, Teacher, and Manufacturer"	"Haynes, Williams"	MAG	1918	Active	NA	NA	NA	NA
5728	42881	42922	"Philo Gubb, Correspondence-School Detective"	"Butler, Ellis Parker,  1869-1937"	FIC	1918	Active	Noun	Pronoun	To	AccDat
466863	7200	7224	A writer's recollections (part VII)	"Humphry, Mrs. Ward"	MAG	1918	Active	Pronoun	Noun	NoTo	DatAcc
1051	64004	64028	A Daughter of the Land	"Stratton-Porter, Gene, 1863-1924"	FIC	1918	Active	Pronoun	Noun	NoTo	DatAcc
3115	48663	48683	Jane Allen: Right Guard		FIC	1918	Active	Noun	Pronoun	To	AccDat
3672	51658	51714	On the Stairs		FIC	1918	Active	NA	NA	NA	NA
1051	34707	34742	A Daughter of the Land	"Stratton-Porter, Gene, 1863-1924"	FIC	1918	Active	NA	NA	NA	NA
16275	14781	14797	"Widow's Might, The"	"Fairfax, Marion, 1875-1970"	FIC	1918	Active	Pronoun	Noun	NoTo	DatAcc
755585	17995	18008	The Glory of the Trenches	"Dawson, Coningsby, 1883-1959"	NF	1918	Active	NA	NA	NA	NA
3672	12957	12975	On the Stairs		FIC	1918	Active	NA	NA	NA	NA
1051	28138	28154	A Daughter of the Land	"Stratton-Porter, Gene, 1863-1924"	FIC	1918	Active	Pronoun	Noun	NoTo	DatAcc
466874	1137	1163	On the disappointments and vicissitudes of mice	Laura Spencer Portor	MAG	1918	Active	NA	NA	NA	NA
1051	64118	64136	A Daughter of the Land	"Stratton-Porter, Gene, 1863-1924"	FIC	1918	Active	Pronoun	Noun	NoTo	DatAcc
5728	5023	5061	"Philo Gubb, Correspondence-School Detective"	"Butler, Ellis Parker,  1869-1937"	FIC	1918	Active	Pronoun	Noun	NoTo	DatAcc
466833	6484	6533	A writer's recollections (part V)	"Humphry, Mrs. Ward"	MAG	1918	Active	Noun	Pronoun	To	AccDat
5728	27091	27113	"Philo Gubb, Correspondence-School Detective"	"Butler, Ellis Parker,  1869-1937"	FIC	1918	Active	Pronoun	Noun	NoTo	DatAcc
466848	1785	1797	The Industrial Workers of the World: 	Robert W. (Robert Walter) Bruère	MAG	1918	Active	Pronoun	Noun	NoTo	DatAcc
683829	1045	1088	Letters		NEWS	1918	Active	NA	NA	NA	NA
3289	84465	84504	My Ántonia		FIC	1918	Active	NA	NA	NA	NA
3115	16999	17018	Jane Allen: Right Guard		FIC	1918	Active	Pronoun	Noun	NoTo	DatAcc
1550	13530	13546	The Valley of Vision : a Book of Romance an Some Half Told Tales	"Van Dyke, Henry, 1852-1933"	FIC	1919	Active	NA	NA	NA	NA
14255	27065	27075	Adam and Eva	"Bolton, Guy, 1884(?)-1979"	FIC	1919	Active	Pronoun	Pronoun	To	AccDat
3313	605	627	Civilization Tales of the Orient		FIC	1919	Active	Pronoun	Noun	NoTo	DatAcc
3313	13415	13441	Civilization Tales of the Orient		FIC	1919	Active	Pronoun	Noun	NoTo	DatAcc
684667	548	591	CONGRESS MUST ACT	WILLIAM HARD.	NEWS	1919	Active	Pronoun	Noun	NoTo	DatAcc
3033	5049	5064	The Tale of Major Monkey		FIC	1919	Active	Pronoun	Noun	NoTo	DatAcc
3313	199	214	Civilization Tales of the Orient		FIC	1919	Active	Pronoun	Noun	NoTo	DatAcc
467008	6146	6186	Woman in politics	Walter Lionel George	MAG	1919	Active	Pronoun	Noun	NoTo	DatAcc
684742	937	974	UNIONS WANT A COMMITTEE TO SETTLE STEEL STRIKE; EMPLOYES TO RETURN TO WORK PENDING DECISION GOMPERS SETS FORTH UNION'SPRINCIPAL DEMANDSOrganized Labor		NEWS	1919	Active	Pronoun	Noun	NoTo	DatAcc
3089	14837	14852	Judith of Blue Lake Ranch		FIC	1919	Active	Pronoun	Noun	NoTo	DatAcc
3153	49797	49836	The Firelight Fairy Book		FIC	1919	Active	Pronoun	Noun	NoTo	DatAcc
3188	19415	19439	The Plunderer		FIC	1919	Active	Pronoun	Pronoun	To	AccDat
773892	9991	10014	The Science of Eating	Alfred W. McCann	NF	1919	Active	NA	NA	NA	NA
755877	8559	8594	The War Romance of the Salvation Army	"Booth, Evangeline, 1865-1950"	NF	1919	Active	NA	NA	NA	NA
3089	6856	6871	Judith of Blue Lake Ranch		FIC	1919	Active	NA	NA	NA	NA
3188	47488	47498	The Plunderer		FIC	1919	Active	NA	NA	NA	NA
3313	31078	31102	Civilization Tales of the Orient		FIC	1919	Active	Noun	Pronoun	To	AccDat
771003	57456	57470	"American Lutheranism Volume 2: The United Lutheran Church (General Synod, General Council, Uni"	"Bente, F. (Friedrich), 1858-1930"	NF	1919	Active	NA	NA	NA	NA
14255	21264	21274	Adam and Eva	"Bolton, Guy, 1884(?)-1979"	FIC	1919	Active	Pronoun	Noun	NoTo	DatAcc
467052	1048	1074	Eastern nights—and flights: 	Alan Bott	MAG	1919	Active	Pronoun	Noun	NoTo	DatAcc
467052	3079	3092	Eastern nights—and flights: 	Alan Bott	MAG	1919	Active	NA	NA	NA	NA
771003	45910	45962	"American Lutheranism Volume 2: The United Lutheran Church (General Synod, General Council, Uni"	"Bente, F. (Friedrich), 1858-1930"	NF	1919	Active	NA	NA	NA	NA
1218	10785	10820	Nomads of the North		FIC	1919	Active	Pronoun	Noun	NoTo	DatAcc
755877	2625	2693	The War Romance of the Salvation Army	"Booth, Evangeline, 1865-1950"	NF	1919	Active	Pronoun	Pronoun	To	AccDat
13939	8926	8946	The Famous Mrs. Fair	"Forbes, James Murray, 1845-1937"	FIC	1919	Active	NA	NA	NA	NA
3482	65926	65952	Torchy As A Pa		FIC	1920	Active	NA	NA	NA	NA
1396	79320	79349	The Eye of Zeitoon		FIC	1920	Active	Pronoun	Pronoun	To	AccDat
1800	47342	47367	Betty Gordon in Washington		FIC	1920	Active	Pronoun	Noun	NoTo	DatAcc
2360	15014	15018	Half Portions		FIC	1920	Active	Pronoun	Noun	NoTo	DatAcc
685020	564	591	WALL STREET SERMONS; No. VII By Willaim Peter Hamilton WHAT MONEY CANNOT BUY		NEWS	1920	Active	NA	NA	NA	NA
4797	67242	67276	The Loyalist A Story of the American Revolution	"Barrett, James Francis,  1888-1934"	FIC	1920	Active	NA	NA	NA	NA
3090	22633	22640	Man to Man		FIC	1920	Active	Pronoun	Noun	NoTo	DatAcc
3788	31200	31209	Possessed		FIC	1920	Active	NA	NA	NA	NA
13941	13666	13687	Dulcy	"Connelly, Marcus Cook, 1890-1980"	FIC	1920	Active	Noun	Noun	To	AccDat
2975	71776	71789	The Trumpeter Swan		FIC	1920	Active	NA	NA	NA	NA
550	64466	64472	The Drums of Jeopardy		FIC	1920	Active	Pronoun	Noun	NoTo	DatAcc
550	69615	69624	The Drums of Jeopardy		FIC	1920	Active	Pronoun	Noun	NoTo	DatAcc
2724	11954	11976	Adventures in Southern Seas A Tale of the Sixteenth Century		FIC	1920	Active	Pronoun	Noun	NoTo	DatAcc
430825	3559	3595	Germany Now	Alfred G. Anderson	MAG	1920	Active	Pronoun	Noun	NoTo	DatAcc
751773	67710	67725	Jailed for Freedom	"Stevens, Doris, 1892-1963"	NF	1920	Active	NA	NA	NA	NA
3090	16246	16264	Man to Man		FIC	1920	Active	Pronoun	Noun	NoTo	DatAcc
3788	29566	29598	Possessed		FIC	1920	Active	Pronoun	Noun	NoTo	DatAcc
4797	25937	25979	The Loyalist A Story of the American Revolution	"Barrett, James Francis,  1888-1934"	FIC	1920	Active	Pronoun	Noun	NoTo	DatAcc
1971	24330	24343	Seven O'Clock Stories		FIC	1920	Active	Noun	Noun	To	AccDat
467114	4348	4375	A memory of San Remo	William Dean Howells	MAG	1920	Active	NA	NA	NA	NA
4797	23975	23993	The Loyalist A Story of the American Revolution	"Barrett, James Francis,  1888-1934"	FIC	1920	Active	Pronoun	Noun	NoTo	DatAcc
488	59981	60033	The White Moll		FIC	1920	Active	Pronoun	Noun	NoTo	DatAcc
3482	29379	29399	Torchy As A Pa		FIC	1920	Active	Pronoun	Noun	NoTo	DatAcc
3090	24342	24414	Man to Man		FIC	1920	Active	NA	NA	NA	NA
2811	88974	88994	The Big-Town Round-Up		FIC	1920	Active	Pronoun	Noun	NoTo	DatAcc
5087	22456	22486	The Pagan Madonna	"MacGrath, Harold, 1871-1932"	FIC	1921	Active	Pronoun	Noun	NoTo	DatAcc
14289	2105	2143	Pearl of Dawn	"Hudson, Holland, 1889-"	FIC	1921	Active	Noun	Noun	NoTo	DatAcc
5302	46228	46248	The Beloved Woman	"Norris, Kathleen Thompson,  1880-1966"	FIC	1921	Active	NA	NA	NA	NA
14297	5895	5913	Intimate Strangers	"Tarkington, Booth, 1869-1946"	FIC	1921	Active	Pronoun	Noun	NoTo	DatAcc
4627	36594	36609	The Kingdom Round the Corner A Novel	"Dawson, Coningsby, 1883-1959"	FIC	1921	Active	NA	NA	NA	NA
1216	51171	51184	The Flaming Forest		FIC	1921	Active	Pronoun	Noun	NoTo	DatAcc
2501	91775	91799	The Desert Valley		FIC	1921	Active	Noun	Pronoun	To	AccDat
3835	40238	40295	A Daughter of the Middle Border		FIC	1921	Active	Pronoun	Noun	NoTo	DatAcc
1149	12529	12548	The Golden Snare		FIC	1921	Active	Pronoun	Noun	NoTo	DatAcc
5087	53346	53356	The Pagan Madonna	"MacGrath, Harold, 1871-1932"	FIC	1921	Active	Pronoun	Noun	NoTo	DatAcc
1256	126048	126069	Galusha the Magnificent		FIC	1921	Active	Pronoun	Noun	NoTo	DatAcc
751077	49645	49654	The Age of Invention : a chronicle of mechanical conquest	"Thompson, Holland, 1873-1940"	NF	1921	Active	NA	NA	NA	NA
3298	59092	59113	More Tish		FIC	1921	Active	Pronoun	Noun	NoTo	DatAcc
2501	22834	22858	The Desert Valley		FIC	1921	Active	NA	NA	NA	NA
3815	152251	152262	Steve and the Steam Engine		FIC	1921	Active	NA	NA	NA	NA
721	83309	83319	Saint Martin's Summer		FIC	1921	Active	Pronoun	Noun	NoTo	DatAcc
946	57653	57675	Children of the Whirlwind		FIC	1921	Active	NA	NA	NA	NA
3815	68244	68282	Steve and the Steam Engine		FIC	1921	Active	NA	NA	NA	NA
687018	1100	1133	"CLEMENCEAU WANTS CONFERENCE HERE TO WIDEN ITS SCOPE; Breaking Long Silence, 'Tiger' Says Europe Needs Redress as Much as Far East. WARNS OF WANING VIC"	"EDWIN L. JAMES. Copyright, 1921, by "	NEWS	1921	Active	Pronoun	Noun	NoTo	DatAcc
5695	1782	1797	The Vagrant Duke		FIC	1921	Active	Pronoun	Noun	NoTo	DatAcc
2976	49122	49138	The Shield of Silence		FIC	1921	Active	NA	NA	NA	NA
3342	28751	28770	Quin		FIC	1921	Active	Pronoun	Noun	NoTo	DatAcc
3264	2733	2779	The Laughing Prince Jugoslav Folk and Fairy Tales		FIC	1921	Active	Pronoun	Noun	NoTo	DatAcc
305	113011	113088	Her Father's Daughter	"Stratton-Porter, Gene, 1863-1924"	FIC	1921	Active	NA	NA	NA	NA
686308	644	654	CHILD POINTS OUT CRANE JR. AS ATTACKER; Defendant Nervous at Girl's Story		NEWS	1921	Active	Pronoun	Noun	NoTo	DatAcc
3657	3214	3224	The Blue Envelope		FIC	1922	Active	Pronoun	Pronoun	To	AccDat
750735	5515	5614	"The Malay Archipelago, the land of the orang-utan and the bird of paradise; a narrative of travel, w"	"Wallace, Alfred Russel, 1823-1913"	NF	1922	Active	Pronoun	Noun	NoTo	DatAcc
1796	71848	71884	Cytherea		FIC	1922	Active	Pronoun	Noun	NoTo	DatAcc
688432	671	722	"CLEMENCEAU DENIES LLOYD GEORGE VIEW; Says There Is No Annexation Sentiment in France and That He Opposed Plan. BACKS HIS FOE, POINCARE Declines to Dis"	Wireless to 	NEWS	1922	Active	NA	NA	NA	NA
2523	102605	102624	In the Days of Poor Richard		FIC	1922	Active	Pronoun	Noun	NoTo	DatAcc
2297	65142	65160	Judith of the Godless Valley		FIC	1922	Active	Pronoun	Noun	NoTo	DatAcc
2524	51524	51534	The Ragged Edge		FIC	1922	Active	Pronoun	Noun	NoTo	DatAcc
2297	20824	20857	Judith of the Godless Valley		FIC	1922	Active	NA	NA	NA	NA
3436	34717	34741	Gigolo		FIC	1922	Active	Pronoun	Noun	NoTo	DatAcc
3087	32738	32751	The Last Harvest		FIC	1922	Active	Pronoun	Noun	NoTo	DatAcc
2581	144142	144160	The Vehement Flame		FIC	1922	Active	Pronoun	Noun	NoTo	DatAcc
3436	63152	63171	Gigolo		FIC	1922	Active	Pronoun	Noun	NoTo	DatAcc
749948	7941	7948	"Lincoln; An Account of his Personal Life, Especially of its Springs of Action as Revealed and Deepen"	"Stephenson, Nathaniel W. (Nathaniel Wright), 1867-1935"	NF	1922	Active	Pronoun	Noun	NoTo	DatAcc
750735	40618	40653	"The Malay Archipelago, the land of the orang-utan and the bird of paradise; a narrative of travel, w"	"Wallace, Alfred Russel, 1823-1913"	NF	1922	Active	Pronoun	Noun	NoTo	DatAcc
4863	9554	9623	Penguin Persons &amp; Peppermints		FIC	1922	Active	NA	NA	NA	NA
486157	370	390	Editorial Paragraphs		MAG	1922	Active	Pronoun	Noun	NoTo	DatAcc
2156	12062	12086	The Unspeakable Gentleman		FIC	1922	Active	NA	NA	NA	NA
5521	22167	22206	Louisiana Lou  A Western Story	"Winter, William West,  1881-1940"	FIC	1922	Active	Noun	Pronoun	To	AccDat
4408	25427	25436	Wappin' Wharf A Frightful Comedy of Pirates		FIC	1922	Active	Pronoun	Noun	NoTo	DatAcc
2484	180496	180671	Tramping on Life An Autobiographical Narrative		FIC	1922	Active	NA	NA	NA	NA
5107	11979	12029	Sundry Accounts	"Cobb, Irvin S. (Irvin Shrewsbury),  1876-1944"	FIC	1922	Active	Pronoun	Noun	NoTo	DatAcc
5521	43488	43501	Louisiana Lou  A Western Story	"Winter, William West,  1881-1940"	FIC	1922	Active	Pronoun	Noun	NoTo	DatAcc
368	20112	20127	The Voyages of Dr. Dolittle		FIC	1922	Active	NA	NA	NA	NA
3138	61334	61373	The She Boss A Western Story		FIC	1922	Active	NA	NA	NA	NA
4895	62049	62058	The Fighting Edge		FIC	1922	Active	NA	NA	NA	NA
493305	1149	1178	Stone Walls and Precious Stones	"Littell, Robert"	MAG	1923	Active	NA	NA	NA	NA
